animal_id,fk_type,animal_name,fk_breed,fk_colour_1,fk_colour_2,date_of_birth
A705323,1,Octavia,11,23,25,2015-04-01 00:00:00
A749542,1,*Suspenders,51,27,1,2017-04-01 00:00:00
A695230,1,Otter,51,23,1,2013-01-11 00:00:00
A748555,1,,20,27,1,2016-05-03 00:00:00
A762509,1,,51,4,25,2010-11-23 00:00:00
A737237,1,*Aza,48,7,1,2016-08-24 00:00:00
A739935,1,,51,27,1,2016-08-09 00:00:00
A756198,1,,51,27,1,2017-07-31 00:00:00
A757272,1,,11,25,42,2015-09-01 00:00:00
A743687,1,Callie,20,3,1,2016-02-14 00:00:00
A444115,1,Bach,11,27,1,2005-07-22 00:00:00
A751961,1,,20,42,1,2015-06-15 00:00:00
A746868,1,Ninjie,51,42,1,2017-03-10 00:00:00
A753316,1,,51,42,1,2017-04-04 00:00:00
A717018,1,*Audra,51,14,1,2015-09-08 00:00:00
A733410,1,*Walter,51,27,25,2016-06-21 00:00:00
A757248,1,,20,42,1,2017-08-14 00:00:00
A751612,1,,51,42,1,2016-06-10 00:00:00
A728172,1,Moe,51,25,14,2014-05-31 00:00:00
A750752,1,Scrappy,51,27,1,2017-03-31 00:00:00
A752093,1,*Paris,51,13,25,2017-04-22 00:00:00
A701141,1,Wolfie,51,27,1,2015-04-09 00:00:00
A734519,1,,51,42,1,2016-09-05 00:00:00
A746684,1,,51,14,1,2017-04-03 00:00:00
A738028,1,,51,3,1,2016-09-08 00:00:00
A744621,1,Stella,51,27,1,2015-03-04 00:00:00
A732793,1,Thomas,51,6,25,2014-08-13 00:00:00
A730060,1,*Tabitha,51,3,1,2016-05-30 00:00:00
A720562,1,*Joni,51,3,1,2012-02-11 00:00:00
A761204,1,Bianco,51,25,1,2011-10-31 00:00:00
A706158,1,Nala,51,42,1,2015-04-25 00:00:00
A722210,1,,51,25,27,2015-03-12 00:00:00
A747824,1,Percy,51,42,1,2016-04-25 00:00:00
A710074,1,,51,27,25,2012-08-17 00:00:00
A757948,1,,31,25,14,2017-09-01 00:00:00
A736438,1,*Toby,51,14,1,2016-06-10 00:00:00
A713470,1,,51,27,25,2013-10-07 00:00:00
A683137,1,Batman,51,27,1,2014-05-16 00:00:00
A756009,1,,51,27,1,2017-07-23 00:00:00
A731435,1,*Casey,51,24,1,2016-02-22 00:00:00
A730055,1,,51,27,25,2016-06-20 00:00:00
A736708,1,Arya,51,3,1,2016-07-15 00:00:00
A716823,1,Snow,51,25,1,2005-11-25 00:00:00
A746883,1,Phoenix,51,3,1,2012-04-10 00:00:00
A738045,1,,20,23,1,2016-10-17 00:00:00
A722957,1,,51,3,1,2013-03-24 00:00:00
A759945,1,*Pumpkin,51,3,1,2017-09-10 00:00:00
A747232,1,,51,42,1,2016-04-17 00:00:00
A697910,1,Boris,20,22,25,2013-03-03 00:00:00
A704665,1,,51,14,1,2015-05-16 00:00:00
A751470,1,*Erich,51,13,25,2017-05-08 00:00:00
A742416,1,,51,42,1,2014-01-21 00:00:00
A728599,1,,51,23,1,2016-06-04 00:00:00
A729320,1,Bella,51,13,25,2016-04-10 00:00:00
A725958,1,*Juliet,51,3,1,2015-05-04 00:00:00
A707719,1,,51,27,1,2014-07-16 00:00:00
A704509,1,,51,23,1,2014-01-05 00:00:00
A724377,1,*Flo,51,27,1,2015-04-16 00:00:00
A706302,1,*Puff,51,27,1,2015-04-27 00:00:00
A702523,1,,51,13,27,2015-05-03 00:00:00
A702771,1,Ginger,51,3,1,2011-11-17 00:00:00
A737097,1,,51,14,1,2015-10-22 00:00:00
A755484,1,,51,42,1,2017-06-04 00:00:00
A714108,1,,51,27,1,2015-07-18 00:00:00
A726199,1,*Ronan,51,22,25,2016-03-20 00:00:00
A730226,1,*Gary,20,27,25,2008-06-30 00:00:00
A731530,1,,51,13,25,2016-05-23 00:00:00
A720616,1,Dr Cat,51,27,1,2015-02-12 00:00:00
A715110,1,*Harry,51,22,25,2015-10-01 00:00:00
A760486,1,*Lucas,51,27,1,2017-09-10 00:00:00
A704801,1,,51,42,1,2015-05-30 00:00:00
A729316,1,Itty Bitty,24,22,25,2015-07-07 00:00:00
A758006,1,,51,27,25,2016-12-10 00:00:00
A731368,1,,51,14,1,2016-05-21 00:00:00
A728151,1,*Teddy,51,27,1,2016-03-09 00:00:00
A719158,1,Brody,51,42,1,2014-01-14 00:00:00
A713431,1,,51,27,1,2015-09-29 00:00:00
A745960,1,Fra-1,51,40,1,2016-03-27 00:00:00
A709083,1,Smokie,51,27,1,2015-03-04 00:00:00
A759856,1,Butter,51,42,1,2015-10-08 00:00:00
A711244,1,,51,3,1,2014-09-04 00:00:00
A735429,1,*Camryn,51,42,1,2016-01-23 00:00:00
A737379,1,*Savoy,51,27,1,2016-06-26 00:00:00
A713723,1,,24,27,25,2012-10-11 00:00:00
A728421,1,,51,27,1,2016-04-04 00:00:00
A715858,1,,51,25,40,2015-06-11 00:00:00
A753083,1,*Gordon,51,14,1,2017-05-17 00:00:00
A724445,1,,51,24,1,2016-03-27 00:00:00
A737636,1,,51,42,1,2016-10-17 00:00:00
A754829,1,*Patsy,51,27,25,2017-05-31 00:00:00
A722355,1,,51,27,25,2015-03-15 00:00:00
A747253,1,*Zeke,51,27,1,2017-03-21 00:00:00
A730068,1,Breeze,51,22,25,2016-05-22 00:00:00
A715669,1,*Rhonda,51,27,1,2015-09-07 00:00:00
A760796,1,,51,27,1,2016-10-24 00:00:00
A697910,1,Boris,20,22,25,2013-03-03 00:00:00
A745598,1,,51,23,25,2016-09-20 00:00:00
A735114,1,Roberta,51,3,1,2015-08-01 00:00:00
A704043,1,,51,27,25,2015-05-09 00:00:00
A708762,1,*Oswald,51,24,1,2015-06-27 00:00:00
A758704,1,,31,13,27,2017-09-13 00:00:00
A726635,1,,51,42,1,2016-04-10 00:00:00
A745035,1,*Aimee,51,27,25,2016-11-11 00:00:00
A735105,1,,51,27,27,2016-08-27 00:00:00
A719397,1,*Indigo,14,20,1,2015-07-19 00:00:00
A710278,1,Pixie,51,42,1,2014-08-20 00:00:00
A743840,1,Scarlet,51,6,25,2016-02-18 00:00:00
A729016,1,,51,42,1,2016-04-05 00:00:00
A715220,1,,34,42,1,2010-11-02 00:00:00
A708308,1,*York,51,27,25,2015-05-25 00:00:00
A756330,1,Mister Kitty,51,40,1,2015-08-17 00:00:00
A723885,1,*Valentino,51,27,25,2014-04-08 00:00:00
A729616,1,,51,27,25,2015-06-21 00:00:00
A725723,1,,51,42,1,2016-05-01 00:00:00
A735048,1,,51,27,1,2016-05-17 00:00:00
A761902,1,,51,14,1,2017-05-11 00:00:00
A728643,1,*Molly,51,42,1,2015-06-06 00:00:00
A727245,1,*Edwin,51,14,25,2014-05-20 00:00:00
A725736,1,,51,14,1,2015-05-02 00:00:00
A761306,1,,20,14,1,2016-11-02 00:00:00
A691706,1,Lucy,11,42,1,2014-10-01 00:00:00
A740430,1,Turkey,51,14,1,2016-10-02 00:00:00
A711872,1,Aphrodite,11,42,1,2005-09-13 00:00:00
A703434,1,*Leona,51,27,25,2014-05-24 00:00:00
A723452,1,Penelope,51,23,25,2003-10-01 00:00:00
A704577,1,Big Cat,51,25,23,2005-10-25 00:00:00
A757486,1,,51,23,1,2017-08-03 00:00:00
A747254,1,*Yoda,51,27,25,2017-03-21 00:00:00
A729470,1,Minnie,51,3,1,2015-06-18 00:00:00
A714012,1,,51,27,25,2013-10-16 00:00:00
A711843,1,,11,3,1,2013-09-12 00:00:00
A574026,1,*Louie,51,25,14,2010-03-19 00:00:00
A700892,1,,51,27,25,2015-04-19 00:00:00
A754672,1,*Tom Kha,51,27,25,2017-06-16 00:00:00
A712297,1,*Eclipse,51,27,1,2015-07-06 00:00:00
A702399,1,,51,27,25,2015-03-22 00:00:00
A733246,1,,51,3,1,2016-07-19 00:00:00
A753898,1,,51,23,1,2015-07-12 00:00:00
A715229,1,*Mark,20,23,25,2015-09-22 00:00:00
A755288,1,,51,22,25,2015-08-01 00:00:00
A755537,1,,51,14,1,2017-07-04 00:00:00
A731977,1,,51,27,1,2016-07-23 00:00:00
A741578,1,Bing,51,3,1,2016-09-04 00:00:00
A753089,1,*Houston,51,22,25,2017-05-28 00:00:00
A763710,1,,51,8,1,2017-06-14 00:00:00
A709302,1,*Rickon,51,23,1,2015-06-30 00:00:00
A755721,1,Oreo,51,27,25,2015-08-07 00:00:00
A748750,1,,51,27,25,2017-04-29 00:00:00
A702934,1,Sunkist,20,22,25,2015-04-12 00:00:00
A749712,1,*Cheddar,51,14,1,2017-04-06 00:00:00
A703617,1,*Sylvia,51,27,1,2015-04-21 00:00:00
A701766,1,,51,3,1,2014-05-04 00:00:00
A760487,1,*Eleven,51,3,1,2017-09-10 00:00:00
A707285,1,Bella,51,3,1,2015-05-11 00:00:00
A711605,1,*Baxter,56,23,25,2015-06-17 00:00:00
A728670,1,*Elaine,51,42,1,2016-05-04 00:00:00
A726277,1,*Soleil,51,3,1,2016-04-06 00:00:00
A711002,1,*Myrcelly,51,42,1,2015-07-01 00:00:00
A705985,1,,51,27,25,2015-04-23 00:00:00
A716700,1,*Smudge,51,6,25,2013-11-23 00:00:00
A434523,1,,48,18,1,2004-06-14 00:00:00
A717803,1,*Leo,11,22,25,2015-08-15 00:00:00
A711093,1,,51,25,27,2015-08-30 00:00:00
A761950,1,Lucy,11,23,1,2008-11-12 00:00:00
A756810,1,Kissy,35,25,27,2006-08-25 00:00:00
A752360,1,,51,13,25,2015-12-21 00:00:00
A711073,1,*Lalo,51,25,27,2015-06-01 00:00:00
A714101,1,,51,27,1,2015-06-18 00:00:00
A738171,1,Ayoto,51,13,25,2016-08-26 00:00:00
A709075,1,,51,6,25,2015-07-28 00:00:00
A733546,1,*Lorenzo,51,27,1,2016-07-10 00:00:00
A705223,1,,11,4,25,2015-05-15 00:00:00
A624331,1,Cuba,51,23,1,2012-03-30 00:00:00
A737517,1,Audra,14,25,40,2016-09-25 00:00:00
A745011,1,Ginger,51,3,1,2005-03-11 00:00:00
A743804,1,,51,23,1,2014-02-17 00:00:00
A721728,1,,51,3,1,2016-02-29 00:00:00
A737599,1,*Cranberry,51,3,1,2016-10-01 00:00:00
A733135,1,*Allie Lou,51,22,25,2015-08-17 00:00:00
A710239,1,,51,42,1,2015-07-29 00:00:00
A735396,1,*Cash,51,13,25,2015-11-23 00:00:00
A732252,1,,51,25,27,2016-06-27 00:00:00
A727083,1,*Scout,51,42,1,2015-05-18 00:00:00
A740439,1,,48,27,7,2013-12-17 00:00:00
A705681,1,*Periwinkle,51,3,42,2015-05-27 00:00:00
A703605,1,Karis,20,6,25,2015-04-26 00:00:00
A724750,1,*Star,51,30,25,2016-04-06 00:00:00
A715581,1,Cookie,20,3,1,2015-07-06 00:00:00
A705243,1,,51,25,42,2015-01-31 00:00:00
A732484,1,,51,42,1,2016-05-08 00:00:00
A749301,1,,51,3,1,2017-04-21 00:00:00
A705489,1,,51,27,25,2014-10-18 00:00:00
A754832,1,*Jorah,51,42,1,2017-05-25 00:00:00
A724878,1,*Wilbur,51,42,1,2016-03-07 00:00:00
A723675,1,,51,3,1,2016-03-13 00:00:00
A728048,1,*May,51,13,25,2016-03-30 00:00:00
A711457,1,Oreo,20,27,25,2014-09-07 00:00:00
A711823,1,*Beau,51,14,1,2015-08-08 00:00:00
A724956,1,,51,5,1,2015-10-23 00:00:00
A737278,1,Angie,51,23,1,2015-04-25 00:00:00
A747464,1,Dazzle,51,27,1,2014-04-20 00:00:00
A729818,1,,51,27,1,2016-05-02 00:00:00
A517502,1,Punkin,51,14,1,2005-10-18 00:00:00
A708190,1,Steel,51,6,25,2015-06-02 00:00:00
A709724,1,Tatum,51,3,1,2015-07-21 00:00:00
A717100,1,Woodchuck 20,51,6,25,2014-12-02 00:00:00
A731301,1,*Dodger,51,27,25,2016-04-20 00:00:00
A714866,1,*Amy,51,3,1,2015-07-29 00:00:00
A707616,1,,51,42,1,2014-07-15 00:00:00
A751123,1,,51,13,25,2016-06-04 00:00:00
A702814,1,,51,27,1,2015-05-03 00:00:00
A735900,1,Cowardlylion,51,27,25,2016-08-05 00:00:00
A700129,1,Tamago,51,42,1,2015-01-24 00:00:00
A701056,1,*Odette,51,27,1,2014-04-23 00:00:00
A732822,1,*Rynessa,51,27,25,2015-08-13 00:00:00
A761376,1,Tahini,51,3,1,2017-09-03 00:00:00
A753554,1,Little Bit,51,23,25,2016-12-08 00:00:00
A737945,1,,51,23,25,2014-11-07 00:00:00
A707512,1,Peanut,51,27,1,2015-04-29 00:00:00
A750485,1,,51,25,1,2017-05-26 00:00:00
A735990,1,Ben,51,35,25,2016-08-18 00:00:00
A731763,1,,20,42,1,2015-07-27 00:00:00
A750985,1,Moko,51,3,1,2000-06-03 00:00:00
A641116,1,*Sebastian,51,25,27,2012-08-19 00:00:00
A714331,1,*Morgan,51,22,25,2014-04-21 00:00:00
A761550,1,*Eva,51,27,25,2016-11-06 00:00:00
A704139,1,*Titus,51,27,1,2015-05-01 00:00:00
A761525,1,Holiday,51,3,1,2017-07-06 00:00:00
A704763,1,*Welby,51,23,1,2015-05-09 00:00:00
A756403,1,,51,27,25,2017-08-12 00:00:00
A735431,1,*Bellatrix,20,42,1,2016-01-23 00:00:00
A752468,1,,51,30,25,2017-05-22 00:00:00
A713224,1,,20,25,27,2015-07-20 00:00:00
A755216,1,*Taffy,51,14,1,2017-06-24 00:00:00
A705607,1,*Ty,20,42,1,2015-04-12 00:00:00
A714862,1,*Peachy,51,22,25,2015-08-02 00:00:00
A713891,1,*Marlin,51,27,25,2015-08-27 00:00:00
A703919,1,,51,42,1,2015-04-06 00:00:00
A726012,1,,20,7,1,2016-04-20 00:00:00
A709299,1,*Jon,51,27,1,2015-06-30 00:00:00
A713011,1,,51,13,25,2015-09-14 00:00:00
A700985,1,,51,27,25,2014-08-22 00:00:00
A724664,1,Lacy,51,25,23,2009-04-20 00:00:00
A726262,1,*Sunny,20,14,1,2016-03-09 00:00:00
A726574,1,Siby,51,3,1,2010-05-12 00:00:00
A724227,1,,51,23,1,2016-02-28 00:00:00
A714010,1,,51,13,25,2015-08-16 00:00:00
A718590,1,*Mirabelle,51,3,1,2015-01-03 00:00:00
A723740,1,,51,27,1,2016-04-04 00:00:00
A707348,1,Shah,24,25,1,2009-07-11 00:00:00
A724640,1,,51,13,27,2016-04-05 00:00:00
A712860,1,*Adella,51,27,25,2015-05-14 00:00:00
A701645,1,*Jett,51,27,1,2015-03-04 00:00:00
A736878,1,Belle,51,14,1,2016-09-11 00:00:00
A725744,1,Boston,51,3,1,2014-02-14 00:00:00
A741464,1,,51,42,1,2016-11-02 00:00:00
A760201,1,*Frankie,11,25,23,2016-10-14 00:00:00
A748827,1,,51,13,25,2017-05-01 00:00:00
A758527,1,*Teddy,31,42,1,2017-08-18 00:00:00
A752283,1,*Fred,51,14,1,2017-05-29 00:00:00
A754961,1,*Obsidian,51,42,1,2017-06-19 00:00:00
A758457,1,,48,37,1,2017-09-03 00:00:00
A704401,1,*Jenny Lind,51,3,1,2015-04-19 00:00:00
A759734,1,*Rosie,20,42,1,2017-02-12 00:00:00
A710637,1,Quorra,51,13,25,2012-08-25 00:00:00
A638551,1,Almonzo,11,27,25,2012-08-18 00:00:00
A737145,1,*Cadabra,51,3,1,2016-08-22 00:00:00
A700531,1,Juno,51,13,25,2013-04-15 00:00:00
A708364,1,,51,42,1,2015-01-26 00:00:00
A722522,1,,51,42,1,2016-03-15 00:00:00
A724601,1,,51,40,1,2016-04-16 00:00:00
A754180,1,,51,27,25,2017-05-17 00:00:00
A743681,1,Maestro,51,25,14,2016-02-14 00:00:00
A710035,1,,51,3,25,2015-07-29 00:00:00
A739092,1,*Buddy,51,23,1,2016-09-28 00:00:00
A701323,1,Sheba,51,27,1,2014-04-27 00:00:00
A723666,1,,51,27,1,2016-03-13 00:00:00
A729339,1,,51,13,25,2014-06-16 00:00:00
A718429,1,Garfield,11,14,1,2011-12-29 00:00:00
A626849,1,Mocha,12,42,1,2008-05-11 00:00:00
A726837,1,,51,14,1,2016-04-15 00:00:00
A702485,1,Ace,51,13,25,2007-05-14 00:00:00
A705854,1,,51,27,1,2015-05-22 00:00:00
A763117,1,*Alton,51,14,1,2017-06-18 00:00:00
A728154,1,*Betty,20,27,1,2016-03-09 00:00:00
A704847,1,,51,27,1,2012-06-09 00:00:00
A750638,1,Jasper,51,23,25,2014-12-25 00:00:00
A757103,1,Lana,31,6,25,2016-06-29 00:00:00
A713401,1,*Larry,51,27,1,2015-09-06 00:00:00
A681875,1,Smokey,51,27,1,2014-04-21 00:00:00
A736739,1,*Bubbles,51,13,25,2016-08-25 00:00:00
A703724,1,*Alfie,51,42,1,2015-04-23 00:00:00
A731226,1,,51,13,25,2016-01-18 00:00:00
A716316,1,*Oliver,51,27,1,2015-07-17 00:00:00
A759174,1,,51,24,25,2006-02-28 00:00:00
A741433,1,Shayla,51,27,25,2016-08-02 00:00:00
A732235,1,*Alison,51,23,1,2016-01-04 00:00:00
A736880,1,*Jubilee,51,23,1,2016-09-11 00:00:00
A760368,1,,51,3,1,2014-10-17 00:00:00
A731980,1,,51,42,1,2015-07-30 00:00:00
A715614,1,*Georgia,51,6,25,2015-09-30 00:00:00
A732844,1,,51,42,1,2016-06-21 00:00:00
A747014,1,,51,23,1,2016-04-12 00:00:00
A752920,1,,51,40,1,2017-06-15 00:00:00
A744828,1,Charlie,51,8,1,2017-02-11 00:00:00
A763301,1,,20,2,25,2017-09-07 00:00:00
A735675,1,,51,22,25,2016-09-06 00:00:00
A747806,1,*Janet,51,3,1,2017-04-11 00:00:00
A732857,1,*Travis,51,22,25,2016-06-28 00:00:00
A729847,1,,51,27,1,2016-05-24 00:00:00
A708722,1,*Spartacus,51,27,25,2015-06-23 00:00:00
A749970,1,Mister,51,14,1,2015-05-22 00:00:00
A715233,1,Sam,51,27,25,2000-11-02 00:00:00
A702921,1,Agatha,51,42,1,2014-05-19 00:00:00
A744831,1,*Babette,51,42,1,2016-03-08 00:00:00
A703771,1,,51,42,1,2015-04-10 00:00:00
A700158,1,,20,42,1,2015-03-08 00:00:00
A533795,1,Sandy,51,3,1,2008-07-24 00:00:00
A748094,1,Skittles,51,6,25,2017-03-27 00:00:00
A726171,1,*Darla,51,3,1,2015-05-07 00:00:00
A751734,1,*Hannah,51,23,1,2017-05-05 00:00:00
A714703,1,,20,27,1,2015-10-12 00:00:00
A703573,1,*Suzette,51,3,1,2015-04-27 00:00:00
A744113,1,Lubbock,51,14,1,2013-02-23 00:00:00
A724682,1,Bear,51,27,1,2006-04-20 00:00:00
A740219,1,*Gaston,51,42,1,2011-12-12 00:00:00
A715879,1,*Eva,51,27,1,2015-09-11 00:00:00
A725523,1,*Liza,51,27,1,2015-04-30 00:00:00
A735376,1,,51,42,1,2016-09-08 00:00:00
A716571,1,,48,37,1,2011-11-21 00:00:00
A709403,1,,51,42,1,2015-07-17 00:00:00
A761854,1,Godiva,51,3,1,2009-11-10 00:00:00
A763332,1,,51,14,1,2017-09-11 00:00:00
A734063,1,,51,42,1,2014-08-31 00:00:00
A729626,1,Sadie,51,3,1,2013-06-21 00:00:00
A734993,1,*Rylie,51,23,1,2016-07-16 00:00:00
A699367,1,,51,27,1,2015-03-11 00:00:00
A741201,1,Azazel,51,13,25,2016-10-14 00:00:00
A708114,1,Nigel,51,42,1,2015-03-23 00:00:00
A709926,1,,51,42,1,2015-07-23 00:00:00
A760531,1,*Laurel,48,20,1,2017-09-17 00:00:00
A762435,1,,20,14,1,2017-09-20 00:00:00
A759190,1,*Fiona,51,3,1,2017-03-28 00:00:00
A759463,1,,20,42,1,2017-09-02 00:00:00
A701321,1,Big Foot,51,27,25,2010-04-27 00:00:00
A713036,1,*Gordon,51,23,1,2015-04-01 00:00:00
A732119,1,,51,42,1,2016-06-28 00:00:00
A747983,1,Penny,51,23,25,2017-03-01 00:00:00
A741505,1,Molly,51,23,25,2016-09-03 00:00:00
A699320,1,*Sake,51,13,25,2015-02-25 00:00:00
A750613,1,,51,22,25,2009-05-29 00:00:00
A703505,1,,51,42,1,2013-05-25 00:00:00
A726853,1,,20,3,1,2014-05-15 00:00:00
A731056,1,*Tekla,51,27,1,2016-03-31 00:00:00
A751057,1,*Olga,51,23,1,2017-04-03 00:00:00
A733908,1,*Pupusa,51,3,1,2016-06-29 00:00:00
A728891,1,Sissy,51,13,25,2015-12-10 00:00:00
A702046,1,Liz Taylor,51,13,25,2008-05-08 00:00:00
A762789,1,,31,25,27,2014-11-27 00:00:00
A751851,1,*Eloise,51,3,1,2017-05-07 00:00:00
A696370,1,*John,20,22,25,2014-04-03 00:00:00
A733326,1,*Mama Fu,51,3,1,2016-07-20 00:00:00
A723685,1,,51,23,25,2016-03-13 00:00:00
A713180,1,Theodore,51,27,25,2014-01-01 00:00:00
A706273,1,Pepper,51,27,25,2015-04-13 00:00:00
A706456,1,*Amherst,51,27,1,2015-04-14 00:00:00
A719720,1,Cotton,48,7,1,2012-01-26 00:00:00
A727407,1,Henry,51,25,1,2016-03-21 00:00:00
A705605,1,*Talisa,20,42,1,2015-04-12 00:00:00
A745617,1,*Bandit,51,27,25,2017-03-06 00:00:00
A753166,1,Kelso,51,22,25,2017-06-02 00:00:00
A721650,1,Maisie,51,42,1,2015-07-01 00:00:00
A756782,1,Estella,31,27,25,2016-08-25 00:00:00
A748179,1,,51,3,1,2016-04-30 00:00:00
A736475,1,*Cole,51,27,1,2016-05-11 00:00:00
A719212,1,Derrida,51,30,25,2015-10-15 00:00:00
A760737,1,*Gerald,51,23,25,2017-08-08 00:00:00
A708256,1,Bite Cat,51,24,1,2015-03-24 00:00:00
A716040,1,*Molly,51,13,25,2015-09-13 00:00:00
A758818,1,*Helmut,48,7,1,2017-08-21 00:00:00
A703749,1,*Hellen,48,20,1,2001-05-28 00:00:00
A710614,1,,20,42,1,2015-04-25 00:00:00
A706004,1,,20,14,1,2015-06-01 00:00:00
A741964,1,Cisco,48,36,25,2008-01-12 00:00:00
A741080,1,*Eve,51,27,25,2016-10-27 00:00:00
A707827,1,Thor,51,42,1,2015-05-18 00:00:00
A748970,1,*Odessa,51,42,1,2017-04-11 00:00:00
A753879,1,Susie,51,27,25,2015-07-12 00:00:00
A748853,1,*Kongbap,51,27,1,2017-03-23 00:00:00
A731168,1,,51,25,1,2016-07-05 00:00:00
A703681,1,,51,27,25,2015-05-05 00:00:00
A728669,1,,51,27,1,2015-06-06 00:00:00
A705056,1,,51,42,1,2013-06-12 00:00:00
A716694,1,,11,27,1,2015-09-07 00:00:00
A735665,1,*Dottie,51,25,42,2016-09-12 00:00:00
A747460,1,,51,13,27,2017-04-05 00:00:00
A744282,1,,51,42,1,2016-02-26 00:00:00
A731266,1,,51,40,25,2016-07-17 00:00:00
A701985,1,,20,13,25,2015-04-26 00:00:00
A762227,1,Lady,16,25,27,2014-05-16 00:00:00
A705780,1,*Katsushiro,51,27,25,2015-06-06 00:00:00
A727112,1,*Starburst,51,6,25,2016-04-03 00:00:00
A733658,1,*Reynalda,51,23,1,2016-01-25 00:00:00
A734261,1,*Roxy,60,14,1,2005-09-03 00:00:00
A744052,1,*Leonid,51,14,1,2016-11-20 00:00:00
A713303,1,,51,6,25,2015-09-05 00:00:00
A740239,1,*Rucy,51,42,1,2016-08-13 00:00:00
A716977,1,*Matilda,51,42,1,2015-09-08 00:00:00
A707820,1,,51,3,1,2015-06-11 00:00:00
A704892,1,*Lorne,51,27,25,2015-04-25 00:00:00
A762718,1,*Kit,51,23,1,2017-04-25 00:00:00
A751450,1,*Eddie,51,23,1,2016-06-08 00:00:00
A732882,1,,51,42,1,2014-08-14 00:00:00
A737497,1,Coco,51,42,1,2015-10-30 00:00:00
A750416,1,Rasheed,20,42,1,2016-05-26 00:00:00
A730548,1,,51,27,25,2006-07-06 00:00:00
A728636,1,,51,14,1,2016-04-21 00:00:00
A750386,1,,51,27,1,2017-05-24 00:00:00
A723705,1,Jazpurr,51,42,1,2009-04-05 00:00:00
A755225,1,,51,23,1,2015-07-31 00:00:00
A749135,1,*Ruby,51,3,1,2017-04-05 00:00:00
A749553,1,*Mica,51,27,1,2017-04-16 00:00:00
A746694,1,,51,25,23,2017-04-03 00:00:00
A726384,1,*Blue,11,23,25,2016-04-10 00:00:00
A739283,1,,51,3,1,2015-11-30 00:00:00
A704754,1,Arthur,51,27,1,2015-05-01 00:00:00
A713407,1,*Curley,51,42,1,2015-09-06 00:00:00
A742371,1,*Ginger,51,22,25,2016-12-09 00:00:00
A706330,1,*Mopsy,51,42,1,2015-06-05 00:00:00
A711817,1,,51,27,25,2015-08-09 00:00:00
A736180,1,*Pumpkin,51,42,1,2016-08-30 00:00:00
A750546,1,*Sapphire,51,13,25,2017-05-28 00:00:00
A746905,1,,51,14,1,2015-04-10 00:00:00
A748628,1,,51,27,25,2014-05-04 00:00:00
A711792,1,,51,22,25,2015-08-28 00:00:00
A762932,1,Luis,51,23,1,2016-11-30 00:00:00
A733187,1,,51,27,25,2016-08-03 00:00:00
A758238,1,,51,42,1,2017-08-04 00:00:00
A700243,1,*Wynken,51,14,1,2015-02-16 00:00:00
A718318,1,*Luca,51,27,1,2015-11-27 00:00:00
A732962,1,Lyla,51,3,1,2016-06-14 00:00:00
A719854,1,,51,25,42,2015-05-29 00:00:00
A714306,1,*Anna,51,27,25,2015-08-21 00:00:00
A725281,1,,51,27,1,2016-04-05 00:00:00
A759732,1,*Theo,51,2,25,2017-07-28 00:00:00
A703612,1,,20,42,1,2015-04-30 00:00:00
A757236,1,,20,27,1,2017-08-09 00:00:00
A722540,1,,51,3,1,2015-09-18 00:00:00
A727505,1,*Lily,51,23,1,2016-04-22 00:00:00
A736521,1,Benson,51,27,1,2015-10-12 00:00:00
A706642,1,,51,27,25,2015-05-17 00:00:00
A708666,1,Jax,64,23,1,2008-07-30 00:00:00
A747363,1,,51,14,1,2017-02-15 00:00:00
A734692,1,,11,40,1,2016-07-11 00:00:00
A710263,1,,51,13,25,2014-08-20 00:00:00
A710175,1,,51,27,1,2015-04-19 00:00:00
A761859,1,,51,42,1,2017-07-10 00:00:00
A707833,1,*Kahuna,13,7,1,2015-02-18 00:00:00
A703916,1,*Molly,51,13,25,2014-05-30 00:00:00
A708205,1,*Eustace,51,23,1,2010-07-24 00:00:00
A728959,1,,51,23,1,2015-08-11 00:00:00
A752232,1,*Zuly,51,27,1,2016-10-19 00:00:00
A713589,1,,51,27,25,2015-05-09 00:00:00
A725870,1,*Sage,11,27,25,2016-04-04 00:00:00
A759948,1,,51,27,1,2015-10-10 00:00:00
A758571,1,*Angelo,20,27,25,2017-08-03 00:00:00
A714800,1,*Hugo,11,34,1,2005-10-28 00:00:00
A705224,1,,11,4,25,2015-05-15 00:00:00
A713282,1,Romeo,51,27,1,2007-10-05 00:00:00
A326898,1,Silver,51,23,25,2003-04-28 00:00:00
A734846,1,*Cherie,51,23,1,2015-09-14 00:00:00
A729113,1,,51,13,25,2016-03-28 00:00:00
A737234,1,*Ashby,51,23,1,2016-08-24 00:00:00
A736025,1,*Halloween,20,27,1,2016-09-03 00:00:00
A721068,1,Lily,20,23,1,2010-06-30 00:00:00
A700790,1,,51,23,25,2014-04-19 00:00:00
A709313,1,*Philippa,51,3,1,2014-02-07 00:00:00
A754508,1,*Jeremiah,51,6,25,2017-05-21 00:00:00
A714374,1,*York,20,14,1,2015-09-22 00:00:00
A711635,1,,51,22,27,2015-08-14 00:00:00
A735131,1,,51,42,1,2016-03-19 00:00:00
A744909,1,,51,27,1,2016-03-09 00:00:00
A708672,1,,51,13,25,2012-07-30 00:00:00
A723913,1,*Doc,51,42,1,2016-03-09 00:00:00
A737109,1,Charlie,51,27,25,2011-10-22 00:00:00
A722568,1,Cole,51,23,25,2015-07-18 00:00:00
